-40,0,0,0,0,0,0,0,0,0,0,0,2,4,10,20,28,40,45,50,56,61,67,76,85
-39,0,0,0,0,0,0,0,0,0,0,1,3,7,16,27,37,54,59,60,68,75,75,82,90
-38,0,0,0,0,0,0,0,0,0,0,1,3,8,20,33,45,56,65,69,73,83,80,87,91
-37,0,0,0,0,0,0,0,0,0,0,1,4,10,24,36,49,62,67,70,77,83,82,89,92
-36,0,0,0,0,0,0,0,0,0,0,1,4,11,25,37,52,62,67,75,77,83,82,89,91
-35,0,0,0,0,0,0,0,0,0,0,1,5,13,28,40,52,60,70,75,79,82,82,87,91
-34,0,0,0,0,0,0,0,0,0,0,2,7,13,31,43,54,63,68,77,80,83,84,85,92
-33,0,0,0,0,0,0,0,0,0,0,2,7,14,31,45,57,66,72,77,80,83,85,88,93
-32,0,0,0,0,0,0,0,0,0,0,2,6,17,32,48,57,70,73,76,82,83,82,87,91
-31,0,0,0,0,0,0,0,0,0,0,2,7,18,31,48,55,70,69,78,81,82,80,88,90
-30,0,0,0,0,0,0,0,0,0,0,1,5,17,32,52,57,68,71,77,84,81,82,88,92
-29,0,0,0,0,0,0,0,0,0,0,2,4,16,34,47,57,69,69,75,80,82,79,90,90
-28,0,0,0,0,0,0,0,0,0,0,2,5,17,34,48,59,72,75,75,79,81,81,89,94
-27,0,0,0,0,0,0,0,0,0,0,1,5,17,35,50,58,74,73,75,81,84,83,87,91
-26,0,0,0,0,0,0,0,0,0,0,1,5,17,35,53,58,68,73,79,81,81,84,86,92
-25,0,0,0,0,0,0,0,0,0,0,2,6,16,33,49,58,70,74,78,79,79,84,88,92
-24,0,0,0,0,0,0,0,0,0,0,2,7,17,33,49,62,70,73,77,78,84,85,88,92
-23,0,0,0,0,0,0,0,0,0,0,2,7,19,33,47,63,66,75,77,76,81,81,88,91
-22,0,0,0,0,0,0,0,0,0,0,1,10,20,35,47,62,71,72,77,80,80,83,89,91
-21,0,0,0,0,0,0,0,0,0,0,1,8,20,36,44,59,72,71,70,81,79,86,88,92
-20,0,0,0,0,0,0,0,0,0,1,1,8,17,36,48,59,68,73,74,84,82,83,89,92
-19,0,0,0,0,0,0,0,0,0,1,1,8,19,35,47,59,72,75,77,81,83,78,89,92
-18,0,0,0,0,0,0,0,0,0,1,2,11,16,33,52,60,72,74,78,80,81,84,88,91
-17,0,0,0,0,0,0,0,0,0,1,2,10,18,37,50,64,71,75,75,78,82,81,91,91
-16,0,0,0,0,0,0,0,0,0,1,2,11,20,37,56,61,73,73,77,79,84,83,91,92
-15,0,0,0,0,0,0,0,0,0,0,1,11,21,38,54,62,69,72,76,80,84,82,91,92
-14,0,0,0,0,0,0,0,0,0,0,2,12,19,35,56,58,66,73,76,80,83,84,88,93
-13,0,0,0,0,0,0,0,0,0,0,1,9,17,37,52,60,68,76,78,80,81,82,89,92
-12,0,0,0,0,0,0,0,0,0,0,2,9,20,33,52,63,68,73,77,82,82,85,90,93
-11,0,0,0,0,0,0,0,0,0,0,3,11,20,35,55,63,72,77,75,77,81,83,88,91
-10,0,0,0,0,0,0,0,0,0,1,2,9,21,37,58,60,71,77,79,75,80,82,90,90
-9,0,0,0,0,0,0,0,0,0,0,2,9,23,40,55,59,69,74,78,81,82,83,89,92
-8,0,0,0,0,0,0,0,0,0,0,3,10,25,39,57,60,68,74,77,77,78,83,88,89
