-40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,18,26,31,36,42,51,65,77
-39,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,15,26,35,44,48,60,66,79,87
-38,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,19,32,40,51,59,66,71,83,90
-37,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,22,35,46,53,62,70,74,84,90
-36,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,24,38,49,62,65,74,78,84,87
-35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,25,40,53,60,66,72,80,84,88
-34,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,26,43,54,60,68,70,78,84,90
-33,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,28,42,56,64,66,75,78,83,86
-32,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,29,41,53,64,68,77,75,85,90
-31,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,29,41,54,66,69,74,76,83,91
-30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,27,43,55,66,67,73,74,85,90
-29,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,27,45,57,62,70,74,76,85,86
-28,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,31,46,56,62,70,74,80,85,87
-27,0,0,0,0,0,0,0,0,0,0,0,1,1,6,15,35,43,58,65,72,74,76,83,88
-26,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,34,45,55,66,70,75,74,81,88
-25,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,35,48,57,64,73,76,77,86,88
-24,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,35,48,58,67,70,75,77,85,88
-23,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,35,48,56,66,68,74,76,82,87
-22,0,0,0,0,0,0,0,0,0,0,0,0,2,8,21,35,51,57,63,68,72,78,84,91
-21,0,0,0,0,0,0,0,0,0,0,0,1,2,7,19,37,51,57,67,71,71,79,83,87
-20,0,0,0,0,0,0,0,0,0,0,0,0,2,8,19,35,49,60,64,69,71,73,85,89
-19,0,0,0,0,0,0,0,0,0,0,0,0,2,8,24,37,48,56,66,69,74,77,85,86
-18,0,0,0,0,0,0,0,0,0,0,0,1,2,8,21,36,48,57,64,71,76,78,88,89
-17,0,0,0,0,0,0,0,0,0,0,0,0,2,8,21,38,47,58,65,72,76,75,89,89
-16,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20,38,48,61,62,71,72,80,84,91
-15,0,0,0,0,0,0,0,0,0,0,0,0,2,8,22,39,48,60,61,72,75,79,84,86
-14,0,0,0,0,0,0,0,0,0,0,0,0,2,9,19,36,46,60,64,70,74,78,84,89
