-40,0,0,0,0,0,0,1,3,8,17,31,43,52,58,68,68,70,74,78,81,81,81,88,91
-39,0,0,0,0,0,0,1,4,14,25,43,57,66,75,78,81,85,85,88,89,88,89,94,94
-38,0,0,0,0,0,0,1,5,17,31,49,60,73,80,83,86,90,92,87,90,91,92,94,96
-37,0,0,0,0,0,0,3,7,23,33,59,69,73,80,86,86,87,91,89,90,90,93,96,94
-36,0,0,0,0,0,0,2,7,21,34,58,71,73,79,85,85,86,91,90,91,93,92,95,96
-35,0,0,0,0,0,0,3,8,23,41,62,71,80,84,88,88,86,88,92,92,92,92,95,95
-34,0,0,0,0,0,1,4,9,24,40,60,71,76,79,87,88,85,89,90,92,93,91,95,96
-33,0,0,0,0,0,1,4,8,24,43,62,68,82,81,85,89,90,91,90,92,91,93,95,96
-32,0,0,0,0,0,0,4,10,24,44,64,71,79,85,86,89,89,90,90,93,92,93,95,97
-31,0,0,0,0,0,0,3,10,27,48,64,75,78,83,85,89,89,90,89,91,92,95,94,96
-30,0,0,0,0,0,0,4,10,28,47,59,74,77,84,88,85,87,92,91,91,92,94,95,96
-29,0,0,0,0,0,0,4,10,27,46,62,76,73,84,86,89,86,91,91,92,93,94,94,96
-28,0,0,0,0,0,0,3,10,26,47,62,74,75,83,85,87,88,89,88,91,92,93,95,95
-27,0,0,0,0,0,0,4,8,26,48,61,76,78,83,84,88,86,87,91,91,92,90,95,96
-26,0,0,0,0,0,0,4,10,31,50,62,74,80,81,87,85,88,88,90,92,92,94,93,97
-25,0,0,0,0,0,0,3,11,29,47,64,74,78,78,87,84,88,90,89,90,92,93,91,95
-24,0,0,0,0,0,0,3,12,29,46,61,72,75,79,86,89,84,88,89,91,93,93,95,96
-23,0,0,0,0,0,0,3,11,24,48,64,73,79,81,86,85,89,88,89,90,92,92,92,96
-22,0,0,0,0,0,1,2,13,26,47,61,74,81,80,86,87,89,89,90,90,92,95,96,97
-21,0,0,0,0,0,0,4,11,25,47,60,73,77,80,86,87,89,88,91,91,93,92,95,96
-20,0,0,0,0,0,0,3,12,25,49,62,73,80,84,88,89,90,91,88,90,92,93,92,96
-19,0,0,0,0,0,0,3,10,26,48,62,72,80,81,90,86,87,88,90,93,92,92,92,96
-18,0,0,0,0,0,0,2,10,23,48,63,73,80,83,88,87,89,90,93,91,92,92,93,95
-17,0,0,0,0,0,0,2,10,23,49,63,74,78,82,87,87,89,88,92,90,93,90,94,96
-16,0,0,0,0,0,1,3,11,23,48,66,73,80,81,86,89,90,91,91,91,90,94,94,96
-15,0,0,0,0,0,0,3,13,24,45,61,73,76,81,84,85,89,88,89,92,93,93,95,96
-14,0,0,0,0,0,0,4,10,26,46,61,72,80,83,87,89,88,91,90,92,92,93,95,96
-13,0,0,0,0,0,0,3,12,25,45,63,74,76,79,84,89,86,91,91,91,91,91,95,95
-12,0,0,0,0,0,0,4,11,29,45,64,72,76,81,85,88,88,89,90,92,93,92,96,95
-11,0,0,0,0,0,0,2,9,29,47,63,73,81,82,85,88,85,90,91,90,92,94,94,96
-10,0,0,0,0,0,1,2,9,28,49,63,72,81,82,83,87,88,89,90,92,92,92,95,96
-9,0,0,0,0,0,0,2,9,27,45,62,74,80,81,85,86,87,90,91,91,92,91,95,97
-8,0,0,0,0,0,0,1,9,28,51,65,76,78,81,83,87,91,91,92,94,92,92,95,95
-7,0,0,0,0,0,0,2,10,29,53,63,76,76,81,86,90,91,91,90,91,90,91,94,96
-6,0,0,0,0,0,1,3,12,29,53,66,76,78,80,84,88,88,90,91,92,93,93,95,96
-5,0,0,0,0,0,0,3,14,34,53,67,74,76,84,82,87,91,91,91,92,89,91,94,95
-4,0,0,0,0,0,0,5,16,33,52,66,74,80,79,83,87,89,90,91,92,92,93,96,97
-3,0,0,0,0,0,1,4,19,42,57,69,76,82,82,87,87,91,89,89,93,91,91,95,96
-2,0,0,0,0,0,0,5,21,46,58,69,78,85,83,85,87,89,89,89,93,91,94,92,95
-1,0,0,0,0,0,2,7,25,50,64,74,79,82,85,88,88,88,88,91,94,92,92,97,95
0,0,0,0,0,0,2,11,28,62,78,88,91,90,91,96,95,95,94,96,96,96,97,97,97
1,0,0,0,0,0,1,8,23,48,66,77,79,84,86,88,89,92,91,91,93,90,92,96,95
2,0,0,0,0,0,0,6,20,39,58,69,76,83,86,87,88,88,87,90,91,89,92,94,96
3,0,0,0,0,0,0,5,16,37,56,70,76,82,85,83,87,88,88,93,93,92,93,94,95
4,0,0,0,0,0,0,3,17,36,53,71,75,82,81,86,85,91,90,89,92,92,92,95,95
5,0,0,0,0,0,0,3,17,33,54,70,74,79,83,86,85,87,88,92,92,91,92,93,95
6,0,0,0,0,0,0,3,18,30,49,67,76,78,83,88,86,87,91,91,91,90,94,95,95
7,0,0,0,0,0,0,2,16,30,50,64,76,80,82,85,87,88,89,91,92,92,92,96,95
8,0,0,0,0,0,0,3,15,28,51,67,75,81,82,87,88,87,89,89,93,92,92,95,97
9,0,0,0,0,0,0,2,13,30,47,68,75,77,82,84,88,86,90,90,94,94,92,94,95
10,0,0,0,0,0,0,3,12,30,46,67,75,78,84,85,88,88,89,91,92,91,91,95,94
11,0,0,0,0,0,0,3,10,29,44,64,74,78,82,81,88,87,89,93,93,91,93,94,95
12,0,0,0,0,0,0,4,13,32,46,66,70,77,79,85,87,88,90,92,91,91,91,94,95
13,0,0,0,0,0,0,3,10,30,42,66,71,81,86,85,85,88,89,92,92,93,90,93,97
14,0,0,0,0,0,0,3,9,27,45,63,73,76,82,86,85,88,88,87,94,92,92,95,97
15,0,0,0,0,0,0,2,10,28,44,62,69,79,84,88,90,89,87,90,93,92,90,94,95
16,0,0,0,0,0,0,2,12,26,44,63,73,80,79,84,85,91,90,91,92,93,93,95,95
17,0,0,0,0,0,0,3,11,27,44,64,72,78,82,84,87,88,89,92,92,92,92,94,96
18,0,0,0,0,0,0,2,10,27,45,65,70,79,82,86,85,90,89,91,93,91,92,96,96
19,0,0,0,0,0,0,3,11,25,44,63,72,82,82,87,87,89,91,92,91,93,92,95,96
20,0,0,0,0,0,0,3,11,24,38,61,73,78,83,84,88,88,90,89,92,89,91,95,96
